Closed Quarter,Closed Month,Closed Week,Closed Day,Case Id,Analyst,Category,Language,Start date,Blocked,Cust Time Hours,Agent Time Hours,Consult,Closing Channel,Opening Channel,Complexity,Incoming Messages,Vendor Team,Product,Total Resolution Time x Blocked By,Num Outgoing Emails,Total Resolution Time Incl Weekends Hours,Total time to Assign in Hours,Time for First Response in Hours,Consult Total Resolution Time,Total Resolution Time WITHOUT WEEKENDS,Manual Followup Count,OverallSat,Case Region,PL,SM,Start (IST) Time,Day,Hour,Agentime/Itr.
2018-04-01,2018-06-01,2018-06-10,2018-06-13,8-211222385,josesimone,Order & Line Item Delivery (Adserving),es,2018-06-13,FALSE,0.00,3.00,FALSE,EMAIL,EMAIL,Easy,1,HCL KRK PLAT,Platforms,3.00,1,3.00,0.00,3.00,0.00,3.00,0,,KRAKOW,hmatos,hmatos,2018-06-13 13:53:10,Wed,13,3.00
2018-04-01,2018-05-01,2018-05-06,2018-05-11,9-236922543,nriccobelli,Policy,pt-BR,2018-05-11,FALSE,0.00,3.00,FALSE,EMAIL,EMAIL,Easy,2,HCL SAO MON,Monetization,3.00,1,3.00,0.22,3.00,0.00,3.00,0,,LATAM,kvennamaneni,saikarthik,2018-05-12 1:37:38,Sat,1,3.00
2018-04-01,2018-06-01,2018-06-10,2018-06-11,8-205322511,olcese,Formats & Creative Trafficking,es,2018-06-11,FALSE,0.16,2.84,FALSE,EMAIL,EMAIL,Easy,2,HCL SAO PLAT,Platforms,3.00,2,3.00,0.17,2.67,0.00,3.00,0,,LATAM,martinsanchez,saikarthik,2018-06-11 21:17:02,Mon,21,1.42
2018-04-01,2018-04-01,2018-04-01,2018-04-04,3-674021751,mnoman,Policy,en,2018-04-04,FALSE,0.00,3.00,FALSE,EMAIL,CHAT,Medium,0,HCL HYD MON,Consult - Monetization,3.00,1,3.00,0.02,0.02,0.00,3.00,0,,EMEA,jjonnalagadda,ashwint,2018-04-04 18:17:12,Wed,18,3.00
2018-04-01,2018-05-01,2018-05-06,2018-05-08,7-049022176,nwalnekar,Programmatic Direct (Deals),en,2018-05-08,FALSE,2.23,0.77,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,3.00,1,3.00,0.16,0.16,0.00,3.00,0,,NA,pampara,vipinnair,2018-05-09 3:19:25,Wed,3,0.77
2018-04-01,2018-05-01,2018-05-06,2018-05-08,6-800222046,spolavarapu,Order & Line Item Setup,en,2018-05-08,FALSE,0.00,3.00,FALSE,EMAIL,EMAIL,Easy,3,HCL HYD PLAT,Consult - Platforms,3.00,1,3.00,0.07,3.00,0.00,3.00,0,,EMEA,vereddy,sgangadhari,2018-05-08 19:24:38,Tue,19,3.00
2018-04-01,2018-05-01,2018-05-13,2018-05-15,7-921722186,abandela,Reporting,en,2018-05-15,FALSE,0.00,3.00,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,3.00,1,3.00,0.03,0.03,0.00,3.00,0,,EMEA,enagabushanam,sgangadhari,2018-05-15 22:38:59,Tue,22,3.00
2018-04-01,2018-05-01,2018-05-06,2018-05-09,3-048021928,nayaka,Reporting,en,2018-05-09,FALSE,0.35,2.64,FALSE,EMAIL,EMAIL,Easy,2,HCL HYD PLAT,Platforms,3.00,3,3.00,0.32,0.83,0.00,3.00,1,,NA,nayaka,sbalasundaram,2018-05-09 23:54:19,Wed,23,0.88
2018-04-01,2018-05-01,2018-05-20,2018-05-23,6-466422103,sveggalam,Tagging,en,2018-05-23,FALSE,0.00,2.99,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD PLAT,Consult - Platforms,2.99,1,2.99,0.00,2.99,0.00,2.99,0,,EMEA,vereddy,sgangadhari,2018-05-23 20:22:01,Wed,20,2.99
2018-04-01,2018-05-01,2018-05-20,2018-05-22,5-536522394,dyildirim,Programmatic Direct (Deals),tr,2018-05-21,FALSE,0.00,2.99,FALSE,EMAIL,EMAIL,Easy,1,HCL KRK PLAT,Platforms,2.99,1,2.99,0.15,2.99,0.00,2.99,0,,KRAKOW,hmatos,hmatos,2018-05-22 12:29:55,Tue,12,2.99
2018-04-01,2018-06-01,2018-06-03,2018-06-04,2-566222265,rmurawski,Programmatic Direct (Deals),de,2018-06-04,FALSE,0.00,2.99,FALSE,EMAIL,EMAIL,Medium,2,HCL DUB MON,Consult - Monetization,2.99,1,2.99,0.00,2.98,0.00,2.99,0,,DUBLIN,hmatos,hmatos,2018-06-04 19:14:47,Mon,19,2.99
2018-04-01,2018-06-01,2018-06-10,2018-06-11,4-724522688,reeturajput,Inventory Management,en,2018-06-11,FALSE,0.00,2.99,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.99,1,2.99,0.03,0.04,0.00,2.99,0,,EMEA,vereddy,sgangadhari,2018-06-11 15:07:14,Mon,15,2.99
2018-04-01,2018-05-01,2018-04-29,2018-05-01,7-134522129,anathak,Account Management,en,2018-05-01,FALSE,0.99,2.00,FALSE,EMAIL,EMAIL,Easy,4,HCL HYD MON,Consult - Monetization,2.99,1,2.99,0.05,2.99,0.00,2.99,0,,NA,arghyamitra,mshabbir,2018-05-01 22:31:09,Tue,22,2.00
2018-04-01,2018-04-01,2018-04-08,2018-04-12,8-953721516,yadiki,Reporting,en,2018-04-12,FALSE,0.01,2.98,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.99,1,2.99,0.00,0.01,0.00,2.99,0,100,NA,nayaka,sbalasundaram,2018-04-12 20:59:59,Thu,20,2.98
2018-04-01,2018-05-01,2018-05-13,2018-05-15,2-435722122,roshnim,Tagging,en,2018-05-15,FALSE,0.01,2.98,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.99,1,2.99,0.13,0.13,0.00,2.99,0,,NA,pampara,vipinnair,2018-05-15 22:24:20,Tue,22,2.98
2018-04-01,2018-04-01,2018-04-08,2018-04-09,8-768621556,bhandaris,Administration,en,2018-04-09,FALSE,0.15,2.18,FALSE,EMAIL,EMAIL,Easy,3,HCL HYD PLAT,Platforms,2.99,3,2.99,0.00,2.42,0.00,2.99,1,,EMEA,bhandaris,sgangadhari,2018-04-09 16:42:47,Mon,16,0.73
2018-04-01,2018-06-01,2018-06-24,2018-06-29,3-842822840,msaheb,Forecasting (IMF),en,2018-06-29,FALSE,0.00,2.99,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.99,1,2.99,0.01,0.01,0.00,2.99,0,,APAC,mrengarajan,vsunda,2018-06-29 15:05:15,Fri,15,2.99
2018-04-01,2018-04-01,2018-04-22,2018-04-24,1-434621515,praveenrao,Programmatic Direct (Deals),en,2018-04-23,FALSE,0.00,2.98,FALSE,EMAIL,EMAIL,Medium,2,HCL HYD MON,Monetization,2.98,1,2.98,0.13,2.98,0.00,2.98,0,,APAC,ldaram,larasur,2018-04-24 12:05:40,Tue,12,2.98
2018-04-01,2018-04-01,2018-04-15,2018-04-16,9-507822064,gchoube,Reporting,en,2018-04-16,FALSE,0.00,2.98,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD PLAT,Consult - Platforms,2.98,1,2.98,0.12,2.98,0.00,2.98,0,,EMEA,vereddy,sgangadhari,2018-04-16 19:19:10,Mon,19,2.98
2018-04-01,2018-04-01,2018-04-08,2018-04-13,4-073821972,mnaderuddin,Programmatic Direct (Deals),en,2018-04-13,FALSE,0.00,2.98,FALSE,EMAIL,EMAIL,Medium,2,HCL HYD MON,Monetization,2.98,1,2.98,0.32,2.98,0.00,2.98,0,,EMEA,jjonnalagadda,ashwint,2018-04-13 20:23:15,Fri,20,2.98
2018-04-01,2018-04-01,2018-04-29,2018-04-30,7-051622096,dhalby,Formats & Creative Trafficking,fr,2018-04-30,FALSE,2.44,0.54,FALSE,EMAIL,EMAIL,Easy,2,HCL DUB PLAT,Platforms,2.98,2,2.98,0.06,0.42,0.00,2.98,0,,DUBLIN,hmatos,hmatos,2018-04-30 15:35:31,Mon,15,0.27
2018-04-01,2018-04-01,2018-04-15,2018-04-19,2-202021813,jkunjumon,Order & Line Item Setup,en,2018-04-19,FALSE,0.00,2.98,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.98,1,2.98,0.01,0.01,0.00,2.98,0,,APAC,susaurabh,vsunda,2018-04-20 8:42:14,Fri,8,2.98
2018-04-01,2018-06-01,2018-06-24,2018-06-27,0-264222749,ahecke,Administration,pl,2018-06-27,FALSE,0.00,2.77,TRUE,EMAIL,EMAIL,Medium,1,HCL DUB PLAT,Platforms,2.98,1,2.98,0.17,2.98,0.21,2.98,0,,DUBLIN,hmatos,hmatos,2018-06-27 14:05:34,Wed,14,2.77
2018-04-01,2018-05-01,2018-05-13,2018-05-16,7-596022396,ggunturi,Reporting,en,2018-05-16,FALSE,0.00,2.98,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.98,1,2.98,0.01,0.01,0.00,2.98,0,,EMEA,bhandaris,sgangadhari,2018-05-16 14:06:07,Wed,14,2.98
2018-04-01,2018-04-01,2018-04-01,2018-04-02,7-601821990,fbettini,Formats & Creative Trafficking,es,2018-04-02,FALSE,0.00,2.97,FALSE,EMAIL,EMAIL,Easy,1,HCL SAO PLAT,Platforms,2.97,1,2.97,1.15,2.97,0.00,2.97,0,,LATAM,martinsanchez,saikarthik,2018-04-03 1:07:11,Tue,1,2.97
2018-04-01,2018-04-01,2018-04-15,2018-04-16,0-570321813,ftaffi,Order & Line Item Setup,es,2018-04-16,FALSE,0.00,2.18,TRUE,EMAIL,EMAIL,Easy,1,HCL DUB PLAT,Platforms,2.97,1,2.97,0.06,2.97,0.79,2.97,0,,DUBLIN,hmatos,hmatos,2018-04-16 16:59:24,Mon,16,2.18
2018-04-01,2018-06-01,2018-06-24,2018-06-27,1-911822591,fbettini,Tagging,es,2018-06-27,FALSE,0.00,2.97,FALSE,EMAIL,EMAIL,Easy,1,HCL SAO PLAT,Platforms,2.97,1,2.97,0.20,2.97,0.00,2.97,0,,LATAM,martinsanchez,saikarthik,2018-06-28 1:17:13,Thu,1,2.97
2018-04-01,2018-05-01,2018-04-29,2018-05-02,8-735922043,sveggalam,Reporting,en,2018-05-02,FALSE,0.00,2.97,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.97,1,2.97,0.01,0.02,0.00,2.97,0,,EMEA,vereddy,sgangadhari,2018-05-02 15:50:39,Wed,15,2.97
2018-04-01,2018-04-01,2018-04-15,2018-04-17,4-892721913,ntomar,Programmatic Direct (Deals),en,2018-04-17,FALSE,0.09,2.87,FALSE,EMAIL,CHAT,Medium,1,HCL HYD MON,Consult - Monetization,2.97,2,2.97,0.09,0.09,0.00,2.97,0,,EMEA,nitikas,ashwint,2018-04-17 16:16:13,Tue,16,1.44
2018-04-01,2018-06-01,2018-06-03,2018-06-07,6-132822492,pcolombon,Reporting,fr,2018-06-07,FALSE,0.00,2.97,FALSE,EMAIL,CHAT,Easy,0,HCL DUB PLAT,Consult - Platforms,2.97,2,2.97,0.01,0.02,0.00,2.97,1,,DUBLIN,hmatos,hmatos,2018-06-07 17:09:11,Thu,17,1.48
2018-04-01,2018-06-01,2018-06-03,2018-06-05,9-862122182,karepe,Reporting,en,2018-06-05,FALSE,0.00,2.97,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.97,1,2.97,0.01,0.01,0.00,2.97,0,,APAC,susaurabh,vsunda,2018-06-06 9:04:05,Wed,9,2.97
2018-04-01,2018-06-01,2018-06-10,2018-06-13,8-649922400,turagavv,Administration,en,2018-06-13,FALSE,0.00,2.96,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD MON,Monetization,2.96,1,2.96,0.67,2.96,0.00,2.96,0,,NA,arghyamitra,mshabbir,2018-06-14 3:04:30,Thu,3,2.96
2018-04-01,2018-04-01,2018-04-08,2018-04-09,4-737622056,fbettini,Tagging,es,2018-04-09,FALSE,0.00,2.96,FALSE,EMAIL,EMAIL,Easy,1,HCL SAO PLAT,Platforms,2.96,1,2.96,0.22,2.96,0.00,2.96,0,,LATAM,martinsanchez,saikarthik,2018-04-10 2:03:55,Tue,2,2.96
2018-04-01,2018-04-01,2018-04-08,2018-04-11,2-155521744,ananthkumara,Inventory Management,en,2018-04-11,FALSE,0.00,2.96,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD MON,Platforms,2.96,1,2.96,0.19,2.96,0.00,2.96,0,,EMEA,aaluguri,ashwint,2018-04-11 20:19:16,Wed,20,2.96
2018-04-01,2018-05-01,2018-05-27,2018-05-28,0-905622111,mattas,Programmatic Direct (Deals),en,2018-05-28,FALSE,0.00,2.96,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD PLAT,Platforms,2.96,1,2.96,0.52,2.96,0.00,2.96,0,,EMEA,enagabushanam,sgangadhari,2018-05-28 22:15:44,Mon,22,2.96
2018-04-01,2018-05-01,2018-05-20,2018-05-21,8-948522343,ntomar,Programmatic Direct (Deals),en,2018-05-21,FALSE,0.65,2.31,FALSE,EMAIL,CHAT,Medium,2,HCL HYD MON,Consult - Monetization,2.96,3,2.96,0.00,0.01,0.00,2.96,0,,EMEA,nitikas,ashwint,2018-05-21 14:57:23,Mon,14,0.77
2018-04-01,2018-05-01,2018-05-13,2018-05-15,2-603422072,mprathima,"Dynamic Allocation (AdX/AdSense Backfill, EDA)",en,2018-05-15,FALSE,2.08,0.88,FALSE,EMAIL,EMAIL,Easy,5,HCL HYD MON,Consult - Monetization,2.96,1,2.96,0.21,2.96,0.00,2.96,0,,EMEA,sabaiqbal,ashwint,2018-05-15 17:49:10,Tue,17,0.88
2018-04-01,2018-05-01,2018-05-20,2018-05-24,7-334822158,vajjalwar,Order & Line Item Setup,en,2018-05-24,FALSE,0.00,2.96,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.96,1,2.96,0.01,0.01,0.00,2.96,0,,APAC,mrengarajan,vsunda,2018-05-24 14:53:48,Thu,14,2.96
2018-04-01,2018-05-01,2018-05-06,2018-05-11,8-274122223,yadiki,Formats & Creative Trafficking,en,2018-05-11,FALSE,0.00,2.96,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.96,1,2.96,0.04,0.05,0.00,2.96,0,,NA,nayaka,sbalasundaram,2018-05-12 0:13:24,Sat,0,2.96
2018-04-01,2018-05-01,2018-05-27,2018-05-31,2-167822500,vipinnair,Reporting,en,2018-05-31,FALSE,0.75,2.20,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD PLAT,Platforms,2.96,1,2.96,0.00,2.20,0.00,2.96,0,,NA,vipinnair,vipinnair,2018-06-01 2:04:09,Fri,2,2.20
2018-04-01,2018-05-01,2018-05-13,2018-05-16,1-137022047,cborchetia,Tagging,en,2018-05-16,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.95,1,2.95,0.00,0.01,0.00,2.95,0,,NA,nayaka,sbalasundaram,2018-05-16 21:05:32,Wed,21,2.95
2018-04-01,2018-04-01,2018-04-08,2018-04-13,2-481121939,pcipion,Programmatic Direct (Deals),fr,2018-04-13,FALSE,0.00,2.95,FALSE,EMAIL,EMAIL,Medium,1,HCL DUB MON,Monetization,2.95,1,2.95,0.03,2.95,0.00,2.95,0,,DUBLIN,hmatos,hmatos,2018-04-13 14:22:55,Fri,14,2.95
2018-04-01,2018-05-01,2018-05-13,2018-05-17,9-280722409,sandepudiv,Publisher Controls,en,2018-05-17,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Medium,0,HCL HYD MON,Consult - Monetization,2.95,1,2.95,0.05,0.06,0.00,2.95,0,,EMEA,jjonnalagadda,ashwint,2018-05-17 21:22:12,Thu,21,2.95
2018-04-01,2018-05-01,2018-05-06,2018-05-10,4-502322082,akoushik,Native,en,2018-05-10,FALSE,0.00,2.95,FALSE,EMAIL,EMAIL,null,1,HCL HYD MON,Consult - Monetization,2.95,1,2.95,0.00,2.95,0.00,2.95,0,,APAC,ldaram,larasur,2018-05-10 16:20:29,Thu,16,2.95
2018-04-01,2018-06-01,2018-06-03,2018-06-07,2-790122400,mprathima,Policy,en,2018-06-07,FALSE,0.00,2.95,FALSE,EMAIL,EMAIL,Medium,2,HCL HYD MON,Monetization,2.95,1,2.95,0.42,2.95,0.00,2.95,0,,EMEA,sabaiqbal,ashwint,2018-06-07 16:51:03,Thu,16,2.95
2018-04-01,2018-05-01,2018-04-29,2018-05-02,6-604122445,olcese,Tagging,pt-BR,2018-05-02,FALSE,0.00,2.95,FALSE,EMAIL,EMAIL,Easy,1,HCL SAO PLAT,Platforms,2.95,1,2.95,0.99,2.95,0.00,2.95,0,,LATAM,martinsanchez,saikarthik,2018-05-02 19:57:42,Wed,19,2.95
2018-04-01,2018-04-01,2018-04-15,2018-04-17,4-065722018,mbano,Audience,en,2018-04-17,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.95,1,2.95,0.00,0.01,0.00,2.95,0,,EMEA,enagabushanam,sgangadhari,2018-04-17 14:00:10,Tue,14,2.95
2018-04-01,2018-04-01,2018-04-01,2018-04-06,4-209521830,shreyasgupta,Forecasting (IMF),en,2018-04-06,FALSE,0.71,2.24,FALSE,EMAIL,EMAIL,Easy,2,HCL HYD PLAT,Platforms,2.95,2,2.95,0.11,1.58,0.00,2.95,0,,EMEA,mvallamdas,sgangadhari,2018-04-06 15:47:24,Fri,15,1.12
2018-04-01,2018-04-01,2018-04-15,2018-04-20,9-303821851,jkunjumon,Reporting,en,2018-04-19,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.95,1,2.95,0.01,0.01,0.00,2.95,0,,APAC,susaurabh,vsunda,2018-04-20 11:09:14,Fri,11,2.95
2018-04-01,2018-04-01,2018-04-22,2018-04-25,1-095221867,anathak,Account Management,en,2018-04-25,FALSE,0.78,2.17,FALSE,EMAIL,EMAIL,Easy,4,HCL HYD MON,Consult - Monetization,2.95,1,2.95,0.07,2.95,0.00,2.95,0,,NA,arghyamitra,mshabbir,2018-04-25 23:48:38,Wed,23,2.17
2018-04-01,2018-04-01,2018-04-08,2018-04-09,4-111921507,spolavarapu,Measurement,en,2018-04-09,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.95,1,2.95,0.01,0.01,0.00,2.95,0,,EMEA,vereddy,sgangadhari,2018-04-09 18:36:59,Mon,18,2.95
2018-04-01,2018-05-01,2018-05-13,2018-05-18,4-097822508,sranjithkumar,Order & Line Item Delivery (Adserving),en,2018-05-18,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.95,1,2.95,0.03,0.04,0.00,2.95,0,,NA,pampara,sbalasundaram,2018-05-19 3:41:49,Sat,3,2.95
2018-04-01,2018-06-01,2018-06-17,2018-06-19,5-103922406,tpadala,Tagging,en,2018-06-19,FALSE,0.00,2.95,FALSE,EMAIL,EMAIL,Easy,1,HCL HYD PLAT,Platforms,2.95,1,2.95,0.67,2.95,0.00,2.95,0,,EMEA,vereddy,sgangadhari,2018-06-19 17:39:07,Tue,17,2.95
2018-04-01,2018-05-01,2018-05-27,2018-05-30,4-621222331,dhswathi,Order & Line Item Setup,en,2018-05-30,FALSE,0.00,2.95,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.95,1,2.95,0.02,0.02,0.00,2.95,0,,EMEA,parijatk,sgangadhari,2018-05-30 17:36:03,Wed,17,2.95
2018-04-01,2018-04-01,2018-04-22,2018-04-25,1-709022024,mbano,Tagging,en,2018-04-25,FALSE,0.00,2.94,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.94,1,2.94,0.02,0.04,0.00,2.94,0,100,EMEA,enagabushanam,sgangadhari,2018-04-25 14:42:17,Wed,14,2.94
2018-04-01,2018-04-01,2018-04-01,2018-04-02,5-727921547,mnoman,Publisher Controls,en,2018-04-02,FALSE,0.00,2.94,FALSE,EMAIL,CHAT,Easy,0,HCL HYD MON,Consult - Platforms,2.94,1,2.94,0.01,0.02,0.00,2.94,0,,EMEA,jjonnalagadda,ashwint,2018-04-02 19:22:33,Mon,19,2.94
2018-04-01,2018-05-01,2018-05-20,2018-05-24,9-843022511,mpiechula,Order & Line Item Delivery (Adserving),de,2018-05-24,FALSE,0.63,2.31,FALSE,EMAIL,EMAIL,Easy,2,HCL KRK PLAT,Platforms,2.94,2,2.94,0.04,1.73,0.00,2.94,0,,KRAKOW,hmatos,hmatos,2018-05-24 15:44:54,Thu,15,1.16
2018-04-01,2018-05-01,2018-04-29,2018-05-01,8-246021988,mbano,Programmatic Direct (Deals),en,2018-05-01,FALSE,0.00,2.94,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.94,1,2.94,0.01,0.01,0.00,2.94,0,,EMEA,enagabushanam,sgangadhari,2018-05-01 13:58:48,Tue,13,2.94
2018-04-01,2018-04-01,2018-04-01,2018-04-05,2-846521790,mrohith,Formats & Creative Trafficking,en,2018-04-05,FALSE,0.00,2.94,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.94,1,2.94,0.01,0.02,0.00,2.94,0,,EMEA,enagabushanam,sgangadhari,2018-04-05 15:32:06,Thu,15,2.94
2018-04-01,2018-05-01,2018-05-06,2018-05-10,9-240122212,mimohammed,Reporting,en,2018-05-10,FALSE,1.14,1.80,FALSE,EMAIL,EMAIL,Easy,2,HCL HYD MON,Consult - Monetization,2.94,1,2.94,0.00,2.94,0.00,2.94,0,,NA,vbandikalla,mshabbir,2018-05-11 1:54:11,Fri,1,1.80
2018-04-01,2018-06-01,2018-06-24,2018-06-27,9-785522467,dhswathi,Order & Line Item Setup,en,2018-06-27,FALSE,0.00,2.94,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.94,1,2.94,0.01,0.01,0.00,2.94,0,,EMEA,parijatk,sgangadhari,2018-06-27 16:10:51,Wed,16,2.94
2018-04-01,2018-05-01,2018-05-20,2018-05-24,3-675222408,olcese,Tagging,es,2018-05-24,FALSE,0.00,2.94,FALSE,EMAIL,EMAIL,Easy,1,HCL SAO PLAT,Platforms,2.94,1,2.94,0.87,2.94,0.00,2.94,0,,LATAM,martinsanchez,saikarthik,2018-05-24 23:24:27,Thu,23,2.94
2018-04-01,2018-05-01,2018-04-29,2018-05-01,1-337121845,anuragkumarr,"Dynamic Allocation (AdX/AdSense Backfill, EDA)",en,2018-04-30,FALSE,0.00,2.94,FALSE,EMAIL,EMAIL,Medium,2,HCL HYD MON,Monetization,2.94,1,2.94,0.49,2.94,0.00,2.94,0,,APAC,ldaram,larasur,2018-05-01 12:22:32,Tue,12,2.94
2018-04-01,2018-04-01,2018-04-01,2018-04-06,8-459621691,reeturajput,Video,en,2018-04-06,FALSE,0.00,2.94,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.94,1,2.94,0.01,0.02,0.00,2.94,0,,EMEA,vereddy,sgangadhari,2018-04-06 13:23:20,Fri,13,2.94
2018-04-01,2018-04-01,2018-04-22,2018-04-27,8-333222031,shreyasgupta,Order & Line Item Delivery (Adserving),en,2018-04-27,FALSE,0.00,2.93,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.93,1,2.93,0.00,0.01,0.00,2.93,0,,EMEA,mvallamdas,sgangadhari,2018-04-27 17:17:53,Fri,17,2.93
2018-04-01,2018-04-01,2018-04-22,2018-04-23,5-852921873,anunes,Formats & Creative Trafficking,pt,2018-04-23,FALSE,0.00,2.93,FALSE,EMAIL,EMAIL,Easy,1,HCL SAO PLAT,Platforms,2.93,1,2.93,0.00,2.93,0.00,2.93,0,,LATAM,martinsanchez,saikarthik,2018-04-23 23:58:13,Mon,23,2.93
2018-04-01,2018-06-01,2018-05-27,2018-06-01,0-624322538,abellucci,Policy,tr,2018-06-01,FALSE,0.00,2.93,FALSE,EMAIL,EMAIL,Easy,1,HCL DUB MON,Monetization,2.93,1,2.93,0.01,2.93,0.00,2.93,0,,DUBLIN,hmatos,hmatos,2018-06-01 17:22:25,Fri,17,2.93
2018-04-01,2018-06-01,2018-06-03,2018-06-07,2-909122152,sranjithkumar,Programmatic Direct (Deals),en,2018-06-07,FALSE,0.00,2.93,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.93,1,2.93,0.03,0.03,0.00,2.93,0,,NA,pampara,sbalasundaram,2018-06-07 22:51:34,Thu,22,2.93
2018-04-01,2018-05-01,2018-05-06,2018-05-11,7-670021916,mattas,Publisher Tools,en,2018-05-11,FALSE,2.24,0.70,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.93,1,2.93,0.01,0.02,0.00,2.93,0,,EMEA,enagabushanam,sgangadhari,2018-05-11 16:31:30,Fri,16,0.70
2018-04-01,2018-04-01,2018-04-08,2018-04-13,9-363621901,riyazmohammed,Order & Line Item Setup,en,2018-04-13,FALSE,0.00,2.93,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.93,1,2.93,0.02,0.03,0.00,2.93,0,,APAC,mrengarajan,vsunda,2018-04-13 15:14:26,Fri,15,2.93
2018-04-01,2018-06-01,2018-06-17,2018-06-20,7-133222505,roshnim,Formats & Creative Trafficking,en,2018-06-20,FALSE,0.00,2.93,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.93,1,2.93,0.00,0.03,0.00,2.93,0,,NA,pampara,vipinnair,2018-06-20 23:38:27,Wed,23,2.93
2018-04-01,2018-04-01,2018-04-22,2018-04-27,0-079222098,pillikiran,Account Management,en,2018-04-27,FALSE,0.01,2.92,FALSE,EMAIL,CHAT,Easy,2,HCL HYD PLAT,Consult - Platforms,2.93,4,2.93,0.02,0.03,0.00,2.93,1,,EMEA,enagabushanam,sgangadhari,2018-04-27 14:04:41,Fri,14,0.73
2018-04-01,2018-06-01,2018-06-03,2018-06-04,4-159022408,akulaaditya,Native,en,2018-06-04,FALSE,0.57,2.36,FALSE,EMAIL,EMAIL,Easy,2,HCL HYD MON,Consult - Monetization,2.93,1,2.93,0.71,2.93,0.00,2.93,0,,EMEA,sabaiqbal,ashwint,2018-06-04 21:41:43,Mon,21,2.36
2018-04-01,2018-04-01,2018-04-29,2018-04-30,4-167422019,spolavarapu,Formats & Creative Trafficking,en,2018-04-30,FALSE,0.00,2.93,FALSE,EMAIL,CHAT,Easy,0,HCL HYD PLAT,Consult - Platforms,2.93,1,2.93,0.01,0.01,0.00,2.93,0,,EMEA,vereddy,sgangadhari,2018-04-30 16:15:24,Mon,16,2.93
2018-04-01,2018-06-01,2018-06-17,2018-06-19,3-054222791,ecalvar,Reporting,es,2018-06-19,FALSE,0.00,2.93,FALSE,EMAIL,EMAIL,Easy,1,HCL KRK PLAT,Monetization,2.93,1,2.93,0.25,2.93,0.00,2.93,0,,KRAKOW,hmatos,hmatos,2018-06-19 16:06:26,Tue,16,2.93
2018-04-01,2018-05-01,2018-05-20,2018-05-25,0-257522171,gchoube,Formats & Creative Trafficking,en,2018-05-25,FALSE,0.31,2.62,FALSE,EMAIL,EMAIL,Easy,3,HCL HYD PLAT,Platforms,2.93,2,2.93,0.27,2.21,0.00,2.93,0,,EMEA,mvallamdas,sgangadhari,2018-05-25 14:28:01,Fri,14,1.31
